ID,NOME,ANO_PESQUISA,INSTITUICAO_ENSINO_ALUNO,BOLSISTA,ANOS_PM,FASE,TURMA,PONTO_VIRADA,INDE,PEDRA,IAA,IEG,IPS,IDA,IPP,IPV,IAN,NIVEL_IDEAL,DEFASAGEM
913,ALUNO-913,2022,Instituição Pública,0,0,3,D,Não,7.028,Ágata,0.0,8.083,7.5,6.489,7.969,7.833,10.0,3.0,0.0
914,ALUNO-914,2022,Instituição Pública,0,1,2,B,Não,6.941,Ágata,9.0,6.746,7.5,6.583,6.25,7.5,5.0,4.0,2.0
915,ALUNO-915,2022,Instituição Pública,0,0,2,M,Não,6.599,Ágata,7.917,6.153,7.5,4.667,6.042,6.444,10.0,2.0,0.0
916,ALUNO-916,2022,Instituição Privada,1,5,5,L,Sim,9.354,Topázio,8.75,10.0,9.375,8.511,9.062,9.667,10.0,5.0,0.0
918,ALUNO-918,2022,Instituição Pública,0,0,4,B,Não,7.619,Ametista,8.75,8.547,7.5,7.111,8.125,7.75,5.0,5.0,1.0
919,ALUNO-919,2022,Instituição Pública,0,2,7,A,Não,4.832,Quartzo,0.0,4.027,6.875,1.478,7.656,6.389,10.0,7.0,0.0
920,ALUNO-920,2022,Instituição Privada,1,4,5,F,Não,7.04,Ametista,8.333,6.612,5.625,7.2,7.812,8.0,5.0,7.0,2.0
921,ALUNO-921,2022,Instituição Pública,0,0,3,L,Não,4.929,Quartzo,10.0,3.914,6.25,1.722,7.188,6.042,2.5,7.0,4.0
922,ALUNO-922,2022,Instituição Pública,0,3,3,G,Não,7.192,Ametista,8.75,8.458,5.0,5.167,7.5,6.708,10.0,3.0,0.0
923,ALUNO-923,2022,Instituição Pública,0,2,0,F,Não,7.679,Ametista,10.0,8.077,6.875,8.483,5.625,8.083,5.0,2.0,2.0
924,ALUNO-924,2022,Instituição Pública,0,0,1,A,Não,7.413,Ametista,8.5,8.778,7.5,7.25,5.625,7.722,5.0,2.0,1.0
925,ALUNO-925,2022,Instituição Pública,0,0,0,S,Não,7.819,Ametista,10.0,8.655,6.25,7.083,5.625,7.417,10.0,0.0,0.0
926,ALUNO-926,2022,Instituição Pública,0,4,3,G,Não,5.149,Quartzo,0.0,6.417,5.625,3.556,7.5,6.708,5.0,4.0,1.0
927,ALUNO-927,2022,Instituição Pública,0,2,1,R,Não,6.652,Ágata,7.417,7.466,5.625,6.25,6.042,7.5,5.0,2.0,1.0
930,ALUNO-930,2022,Instituição Privada,1,3,6,A,Sim,8.965,Topázio,10.0,9.641,9.375,8.467,9.062,10.0,5.0,7.0,1.0
931,ALUNO-931,2022,Instituição Pública,0,3,1,G,Não,6.39,Ágata,9.5,6.949,6.875,3.333,5.625,8.167,5.0,2.0,1.0
932,ALUNO-932,2022,Instituição Pública,0,5,3,B,Não,5.201,Quartzo,0.0,5.207,4.375,5.444,7.5,6.917,5.0,4.0,1.0
933,ALUNO-933,2022,Instituição Pública,0,0,5,A,Não,5.677,Quartzo,7.917,6.256,7.5,2.067,5.625,7.042,5.0,7.0,2.0
934,ALUNO-934,2022,Instituição Pública,0,0,7,D,Não,7.665,Ametista,7.917,9.524,7.5,8.0,7.188,7.0,5.0,8.0,1.0
936,ALUNO-936,2022,Instituição Pública,0,0,0,Q,Não,6.98,Ágata,10.0,7.17,7.5,6.25,5.625,7.417,5.0,2.0,2.0
937,ALUNO-937,2022,Instituição Pública,0,4,3,G,Não,6.926,Ágata,10.0,7.321,5.625,4.778,7.188,6.125,10.0,3.0,0.0
939,ALUNO-939,2022,Instituição Pública,0,1,4,L,Não,6.746,Ágata,7.5,7.244,5.625,5.267,7.812,8.25,5.0,5.0,1.0
941,ALUNO-941,2022,Instituição Pública,0,0,3,E,Não,6.328,Ágata,7.917,5.11,7.5,5.667,7.812,6.75,5.0,4.0,1.0
944,ALUNO-944,2022,Instituição Pública,0,5,3,G,Não,4.182,Quartzo,8.75,2.918,7.5,0.944,6.094,4.625,2.5,6.0,3.0
945,ALUNO-945,2022,Instituição Privada,1,1,4,A,Sim,8.512,Topázio,8.75,10.0,8.75,8.422,8.438,8.667,5.0,6.0,2.0
946,ALUNO-946,2022,Instituição Pública,0,1,3,K,Não,7.411,Ametista,7.083,8.785,7.5,7.444,7.656,7.208,5.0,4.0,1.0
947,ALUNO-947,2022,Instituição Pública,0,1,1,U,Não,5.844,Quartzo,8.5,5.573,7.5,4.5,5.625,5.833,5.0,2.0,1.0
948,ALUNO-948,2022,Instituição Pública,0,4,4,B,Não,6.289,Ágata,7.083,5.785,7.5,4.389,8.125,7.417,5.0,5.0,1.0
949,ALUNO-949,2022,Instituição Pública,0,0,2,D,Não,7.836,Ametista,8.0,9.63,7.5,8.5,6.042,7.778,5.0,3.0,1.0
952,ALUNO-952,2022,Instituição Pública,0,0,2,P,Não,7.972,Ametista,9.0,9.667,7.5,5.5,6.667,8.111,10.0,2.0,0.0
954,ALUNO-954,2022,Instituição Pública,0,0,0,J,Não,7.097,Ametista,8.5,8.673,5.0,7.25,5.625,7.5,5.0,1.0,1.0
955,ALUNO-955,2022,Instituição Pública,0,0,1,N,Não,8.11,Topázio,9.0,10.0,7.5,7.0,6.042,7.278,10.0,1.0,0.0
957,ALUNO-957,2022,Instituição Privada,1,3,2,L,Sim,7.359,Ametista,7.5,9.198,5.625,6.917,6.458,8.389,5.0,3.0,1.0
958,ALUNO-958,2022,Instituição Privada,1,4,5,K,Não,6.682,Ágata,7.083,8.801,5.0,5.8,7.031,6.75,5.0,7.0,2.0
959,ALUNO-959,2022,Instituição Pública,0,1,1,R,Não,8.093,Topázio,9.5,9.841,7.5,9.0,6.25,7.5,5.0,3.0,2.0
960,ALUNO-960,2022,Instituição Pública,0,0,0,J,Não,6.672,Ágata,10.0,7.9,5.625,4.833,5.625,7.5,5.0,1.0,1.0
961,ALUNO-961,2022,Instituição Privada,1,3,2,L,Não,7.461,Ametista,9.5,9.012,5.625,4.5,6.458,8.0,10.0,2.0,0.0
963,ALUNO-963,2022,Instituição Pública,0,1,1,L,Não,7.276,Ametista,6.917,9.326,6.875,7.083,6.042,7.556,5.0,3.0,2.0
964,ALUNO-964,2022,Instituição Pública,0,1,3,F,Não,7.72,Ametista,8.333,8.203,7.5,5.778,7.656,7.875,10.0,3.0,0.0
967,ALUNO-967,2022,Instituição Pública,0,1,0,M,Não,6.994,Ágata,9.0,5.395,7.5,9.233,4.688,7.25,5.0,2.0,2.0
969,ALUNO-969,2022,Instituição Pública,0,1,2,L,Sim,8.717,Topázio,8.5,9.307,7.5,8.833,6.667,9.111,10.0,2.0,0.0
971,ALUNO-971,2022,Instituição Pública,0,0,0,S,Não,7.483,Ametista,9.5,7.28,7.5,6.167,5.938,7.5,10.0,0.0,0.0
974,ALUNO-974,2022,Instituição Pública,0,0,0,K,Não,6.976,Ágata,10.0,7.884,7.5,5.683,5.625,7.25,5.0,1.0,1.0
975,ALUNO-975,2022,Instituição Pública,0,0,0,U,Sim,8.179,Topázio,10.0,9.165,7.5,8.833,5.625,8.833,5.0,1.0,1.0
976,ALUNO-976,2022,Instituição Pública,0,0,0,T,Não,6.799,Ágata,10.0,4.412,6.875,6.0,5.625,7.333,10.0,0.0,0.0
978,ALUNO-978,2022,Instituição Pública,0,0,0,B,Não,7.204,Ametista,8.5,8.519,6.875,6.5,5.625,8.0,5.0,2.0,2.0
979,ALUNO-979,2022,Instituição Pública,0,0,1,U,Não,4.365,Quartzo,6.917,3.346,7.5,2.833,4.375,3.75,5.0,2.0,1.0
980,ALUNO-980,2022,Instituição Pública,0,0,0,A,Não,7.576,Ametista,10.0,6.569,8.125,7.35,5.625,7.083,10.0,0.0,0.0
981,ALUNO-981,2022,Instituição Pública,0,0,0,Q,Não,6.848,Ágata,10.0,8.387,6.25,4.75,5.625,7.667,5.0,2.0,2.0
982,ALUNO-982,2022,Instituição Pública,0,0,2,F,Não,6.973,Ágata,9.0,6.852,7.5,4.75,6.25,6.889,10.0,2.0,0.0
983,ALUNO-983,2022,Instituição Privada,1,4,3,K,Não,7.741,Ametista,8.75,9.16,5.625,5.956,7.969,7.417,10.0,3.0,0.0
984,ALUNO-984,2022,Instituição Pública,0,5,1,G,Não,5.588,Quartzo,7.917,5.952,6.875,4.0,4.688,5.75,5.0,3.0,2.0
985,ALUNO-985,2022,Instituição Pública,0,0,1,L,Não,6.127,Ágata,9.5,8.961,7.5,1.75,5.625,6.111,5.0,2.0,1.0
988,ALUNO-988,2022,Instituição Pública,0,0,1,K,Não,7.392,Ametista,8.0,9.364,7.5,7.75,5.417,6.889,5.0,2.0,1.0
989,ALUNO-989,2022,Instituição Pública,0,2,2,B,Não,6.9,Ágata,9.5,7.395,7.5,5.917,6.042,7.167,5.0,4.0,2.0
990,ALUNO-990,2022,Instituição Pública,0,0,2,L,Não,6.746,Ágata,8.5,10.0,7.5,2.5,6.458,7.5,5.0,3.0,1.0
991,ALUNO-991,2022,Instituição Pública,0,3,2,U,Não,6.931,Ágata,9.0,9.286,4.375,5.5,6.25,7.556,5.0,3.0,1.0
993,ALUNO-993,2022,Instituição Privada,1,4,5,F,Não,6.847,Ágata,5.417,6.281,5.625,8.889,7.5,7.292,5.0,6.0,1.0
994,ALUNO-994,2022,Instituição Pública,0,3,3,G,Não,7.44,Ametista,10.0,8.24,7.5,5.0,7.5,6.458,10.0,3.0,0.0
995,ALUNO-995,2022,Instituição Pública,0,3,1,F,Não,7.221,Ametista,8.0,9.752,6.25,6.5,5.625,7.417,5.0,2.0,1.0
996,ALUNO-996,2022,Instituição Privada,1,4,2,F,Não,7.066,Ametista,8.5,8.175,5.0,7.167,6.25,7.611,5.0,3.0,1.0
997,ALUNO-997,2022,Instituição Privada,1,3,2,A,Sim,7.961,Ametista,6.917,9.206,4.375,8.0,6.458,8.722,10.0,2.0,0.0
998,ALUNO-998,2022,Instituição Pública,0,0,0,J,Não,7.742,Ametista,9.5,9.668,5.625,6.167,5.625,7.5,10.0,0.0,0.0
1000,ALUNO-1000,2022,Instituição Pública,0,0,2,M,Não,6.687,Ágata,9.5,8.093,7.5,2.0,6.458,6.611,10.0,2.0,0.0
1001,ALUNO-1001,2022,Instituição Privada,1,1,0,J,Não,7.382,Ametista,9.0,8.452,5.625,8.083,5.625,7.75,5.0,1.0,1.0
1002,ALUNO-1002,2022,Instituição Pública,0,2,4,H,Não,7.563,Ametista,8.75,7.516,6.875,8.278,7.5,7.958,5.0,6.0,2.0
1004,ALUNO-1004,2022,Instituição Pública,0,2,0,L,Não,8.185,Topázio,10.0,9.548,7.5,8.667,6.25,8.333,5.0,2.0,2.0
1005,ALUNO-1005,2022,Instituição Pública,0,0,1,F,Não,7.05,Ametista,8.5,9.833,4.375,6.5,5.625,7.167,5.0,2.0,1.0
1008,ALUNO-1008,2022,Instituição Pública,0,0,0,R,Não,7.259,Ametista,10.0,6.641,6.25,6.3,5.625,7.417,10.0,0.0,0.0
1009,ALUNO-1009,2022,Instituição Pública,0,1,0,E,Não,7.44,Ametista,9.0,9.815,2.5,8.083,5.938,8.083,5.0,1.0,1.0
1010,ALUNO-1010,2022,Instituição Pública,0,3,2,B,Não,7.263,Ametista,8.5,8.293,7.5,4.5,6.042,7.5,10.0,2.0,0.0
1011,ALUNO-1011,2022,Instituição Pública,0,0,0,U,Não,7.791,Ametista,10.0,9.474,7.5,7.833,5.625,7.583,5.0,1.0,1.0
1014,ALUNO-1014,2022,Instituição Pública,0,3,1,M,Não,7.303,Ametista,7.417,7.426,7.5,8.833,6.042,7.278,5.0,3.0,2.0
1015,ALUNO-1015,2022,Instituição Privada,1,4,4,P,Sim,8.673,Topázio,9.167,8.929,9.375,7.267,7.969,8.917,10.0,4.0,0.0
1017,ALUNO-1017,2022,Instituição Privada,1,4,4,L,Não,7.957,Ametista,7.917,9.059,5.625,6.889,7.969,8.083,10.0,2.0,-2.0
1022,ALUNO-1022,2022,Instituição Pública,0,2,1,J,Não,7.525,Ametista,8.0,9.605,7.5,7.583,6.042,7.167,5.0,2.0,1.0
1023,ALUNO-1023,2022,Instituição Pública,0,1,0,G,Não,6.832,Ágata,9.0,7.266,7.5,5.417,5.625,7.917,5.0,2.0,2.0
1025,ALUNO-1025,2022,Instituição Pública,0,0,0,G,Não,8.093,Topázio,8.0,8.926,6.25,9.183,5.625,7.417,10.0,0.0,0.0
1026,ALUNO-1026,2022,Instituição Pública,0,1,3,B,Não,5.669,Quartzo,8.75,4.317,7.5,2.778,7.5,6.875,5.0,4.0,1.0
1028,ALUNO-1028,2022,Instituição Pública,0,3,3,B,Não,6.943,Ágata,7.917,6.667,4.375,7.444,7.5,5.708,10.0,3.0,0.0
1029,ALUNO-1029,2022,Instituição Privada,1,3,3,A,Não,7.928,Ametista,8.75,8.915,7.5,5.778,7.812,7.917,10.0,3.0,0.0
1030,ALUNO-1030,2022,Instituição Pública,0,0,2,M,Não,6.875,Ágata,8.5,8.283,7.5,5.75,6.458,6.611,5.0,3.0,1.0
1031,ALUNO-1031,2022,Instituição Pública,0,2,1,B,Não,7.95,Ametista,8.5,10.0,7.5,8.833,5.833,7.5,5.0,2.0,1.0
1033,ALUNO-1033,2022,Instituição Pública,0,0,0,H,Não,8.244,Topázio,9.5,7.328,8.125,9.1,5.625,8.167,10.0,0.0,0.0
1034,ALUNO-1034,2022,Instituição Pública,0,3,2,K,Não,7.496,Ametista,9.5,9.49,7.5,6.633,6.042,7.333,5.0,3.0,1.0
1037,ALUNO-1037,2022,Instituição Pública,0,0,3,L,Não,8.122,Topázio,8.333,8.152,6.875,8.0,8.125,7.792,10.0,3.0,0.0
1038,ALUNO-1038,2022,Instituição Pública,0,1,5,B,Não,7.533,Ametista,9.167,7.448,7.5,5.778,6.458,7.875,10.0,5.0,0.0
1039,ALUNO-1039,2022,Instituição Pública,0,0,0,B,Não,7.625,Ametista,9.5,9.074,7.5,7.0,5.938,8.083,5.0,2.0,2.0
1040,ALUNO-1040,2022,Instituição Pública,0,0,3,C,Não,7.268,Ametista,9.583,8.422,7.5,6.167,7.5,6.958,5.0,4.0,1.0
1042,ALUNO-1042,2022,Instituição Pública,0,0,3,D,Não,6.892,Ágata,9.583,8.5,7.5,5.167,7.5,6.0,5.0,4.0,1.0
1044,ALUNO-1044,2022,Instituição Pública,0,1,0,F,Não,7.282,Ametista,8.0,8.448,7.5,7.317,5.625,7.583,5.0,1.0,1.0
1045,ALUNO-1045,2022,Instituição Pública,0,0,2,A,Não,7.902,Ametista,9.5,9.365,7.5,7.417,4.792,6.833,10.0,2.0,0.0
1048,ALUNO-1048,2022,Instituição Pública,0,0,1,C,Não,7.039,Ametista,8.0,9.722,7.5,4.75,4.167,5.889,10.0,1.0,0.0
1049,ALUNO-1049,2022,Instituição Pública,0,1,1,M,Não,7.107,Ametista,8.5,8.884,7.5,6.25,6.25,6.778,5.0,2.0,1.0
1050,ALUNO-1050,2022,Instituição Pública,0,1,0,N,Não,7.786,Ametista,10.0,8.866,7.5,8.25,5.625,7.75,5.0,1.0,1.0
1051,ALUNO-1051,2022,Instituição Pública,0,3,3,G,Não,6.763,Ágata,8.75,7.188,5.625,5.833,8.125,7.042,5.0,4.0,1.0
1052,ALUNO-1052,2022,Instituição Pública,0,0,2,F,Não,8.112,Topázio,9.5,7.955,6.875,8.417,6.667,7.667,10.0,2.0,0.0
1053,ALUNO-1053,2022,Instituição Pública,0,0,5,B,Não,7.891,Ametista,8.75,9.416,7.5,9.25,5.833,7.25,5.0,7.0,2.0
1054,ALUNO-1054,2022,Instituição Pública,0,0,1,P,Não,7.776,Ametista,9.0,9.333,7.5,6.5,6.042,6.778,10.0,1.0,0.0
1055,ALUNO-1055,2022,Instituição Pública,0,1,4,F,Não,7.457,Ametista,6.667,8.604,5.625,6.278,7.344,7.583,10.0,4.0,0.0
1057,ALUNO-1057,2022,Instituição Pública,0,1,3,M,Não,6.427,Ágata,8.333,6.845,7.5,5.167,7.5,5.958,5.0,4.0,1.0
1058,ALUNO-1058,2022,Instituição Pública,0,0,2,M,Não,7.764,Ametista,8.0,8.699,7.5,7.25,6.458,6.889,10.0,2.0,0.0
1059,ALUNO-1059,2022,Instituição Pública,0,0,3,L,Não,4.837,Quartzo,7.917,3.667,7.5,1.833,6.875,6.292,2.5,6.0,3.0
1060,ALUNO-1060,2022,Instituição Pública,0,0,3,C,Não,7.209,Ametista,9.583,8.653,7.5,3.5,7.031,6.833,10.0,3.0,0.0
1062,ALUNO-1062,2022,Instituição Pública,0,0,5,K,Não,6.243,Ágata,6.667,7.252,5.0,4.25,6.094,5.833,10.0,5.0,0.0
1063,ALUNO-1063,2022,Instituição Pública,0,1,0,G,Não,5.552,Quartzo,9.0,4.574,7.5,4.167,4.375,6.083,5.0,2.0,2.0
1065,ALUNO-1065,2022,Instituição Pública,0,1,0,L,Não,7.511,Ametista,9.5,9.003,7.5,7.0,5.938,7.583,5.0,2.0,2.0
1066,ALUNO-1066,2022,Instituição Pública,0,1,4,L,Não,7.215,Ametista,6.667,8.489,7.5,5.522,6.875,6.542,10.0,4.0,0.0
1067,ALUNO-1067,2022,Instituição Pública,0,4,2,J,Não,7.683,Ametista,9.0,8.893,7.5,4.917,6.042,8.333,10.0,2.0,0.0
1068,ALUNO-1068,2022,Instituição Pública,0,1,7,A,Não,4.289,Quartzo,8.333,3.333,6.875,1.022,3.75,5.111,5.0,8.0,1.0
1069,ALUNO-1069,2022,Instituição Pública,0,0,0,C,Não,6.864,Ágata,9.0,6.175,5.0,8.0,5.625,7.833,5.0,1.0,1.0
1070,ALUNO-1070,2022,Instituição Pública,0,3,1,G,Não,5.949,Quartzo,9.5,8.07,5.0,4.417,4.688,5.167,5.0,3.0,2.0
1071,ALUNO-1071,2022,Instituição Pública,0,1,2,B,Não,5.75,Quartzo,9.5,5.418,5.625,3.583,6.042,6.667,5.0,3.0,1.0
1072,ALUNO-1072,2022,Instituição Pública,0,2,3,B,Não,5.372,Quartzo,9.583,3.816,7.5,4.122,6.094,4.833,5.0,4.0,1.0
1073,ALUNO-1073,2022,Instituição Pública,0,1,1,D,Não,5.335,Quartzo,0.0,6.249,7.5,4.0,6.458,6.944,5.0,2.0,1.0
1074,ALUNO-1074,2022,Instituição Pública,0,0,1,C,Não,6.582,Ágata,8.0,6.25,7.5,5.833,6.042,7.556,5.0,3.0,2.0
1075,ALUNO-1075,2022,Instituição Privada,1,6,5,K,Sim,7.566,Ametista,7.5,9.58,5.625,6.744,7.969,8.458,5.0,6.0,1.0
1076,ALUNO-1076,2022,Instituição Pública,0,0,3,E,Não,6.116,Ágata,8.75,7.357,7.5,3.75,7.031,5.333,5.0,4.0,1.0
1078,ALUNO-1078,2022,Instituição Pública,0,3,2,Q,Não,6.512,Ágata,8.0,7.662,7.5,5.583,6.458,5.833,5.0,3.0,1.0
1080,ALUNO-1080,2022,Instituição Pública,0,0,2,D,Não,5.412,Quartzo,7.5,6.481,7.5,0.0,6.042,7.556,5.0,3.0,1.0
1082,ALUNO-1082,2022,Instituição Pública,0,0,1,E,Não,6.962,Ágata,8.5,8.789,5.625,6.0,6.25,7.333,5.0,2.0,1.0
1084,ALUNO-1084,2022,Instituição Pública,0,3,1,J,Não,6.464,Ágata,7.5,8.932,7.5,5.0,5.0,5.889,5.0,2.0,1.0
1085,ALUNO-1085,2022,Instituição Pública,0,3,5,L,Não,6.158,Ágata,8.75,6.25,7.5,4.956,6.25,5.833,5.0,6.0,1.0
1090,ALUNO-1090,2022,Instituição Pública,0,4,1,K,Não,5.18,Quartzo,8.5,5.481,7.5,1.0,5.833,6.0,5.0,3.0,2.0
1091,ALUNO-1091,2022,Instituição Pública,0,0,2,M,Não,5.519,Quartzo,9.0,4.866,7.5,2.25,6.458,6.5,5.0,3.0,1.0
1093,ALUNO-1093,2022,Instituição Pública,0,6,7,A,Não,6.902,Ágata,7.917,7.37,7.5,4.733,8.281,8.056,5.0,8.0,1.0
1095,ALUNO-1095,2022,Instituição Privada,1,3,1,C,Não,8.903,Topázio,10.0,9.667,7.5,9.917,6.25,8.056,10.0,1.0,0.0
1097,ALUNO-1097,2022,Instituição Privada,1,5,4,A,Não,8.15,Topázio,9.167,9.692,5.625,6.678,7.969,8.0,10.0,4.0,0.0
1098,ALUNO-1098,2022,Instituição Pública,0,1,0,A,Não,7.911,Ametista,8.5,8.62,8.125,9.3,5.312,8.167,5.0,1.0,1.0
1099,ALUNO-1099,2022,Instituição Pública,0,1,2,F,Não,7.304,Ametista,8.5,5.463,6.875,7.75,6.458,7.389,10.0,2.0,0.0
1101,ALUNO-1101,2022,Instituição Pública,0,0,1,L,Não,6.44,Ágata,6.75,8.111,7.5,4.0,6.042,7.444,5.0,2.0,1.0
1102,ALUNO-1102,2022,Instituição Pública,0,0,3,E,Não,4.245,Quartzo,0.0,4.886,7.5,0.0,6.094,4.542,10.0,3.0,0.0
1103,ALUNO-1103,2022,Instituição Pública,0,6,3,I,Não,6.012,Ágata,10.0,7.443,5.0,3.278,6.094,6.292,5.0,5.0,2.0
1104,ALUNO-1104,2022,Instituição Pública,0,1,1,E,Não,7.131,Ametista,9.0,7.365,7.5,7.083,6.25,7.333,5.0,3.0,2.0
1105,ALUNO-1105,2022,Instituição Pública,0,6,2,A,Não,6.787,Ágata,9.5,8.505,4.375,5.083,6.042,7.889,5.0,3.0,1.0
1106,ALUNO-1106,2022,Instituição Pública,0,0,2,J,Não,6.556,Ágata,9.0,8.016,6.25,5.583,5.0,6.556,5.0,3.0,1.0
1107,ALUNO-1107,2022,Instituição Pública,0,1,3,A,Não,5.307,Quartzo,0.0,6.075,7.5,2.722,7.812,7.583,5.0,4.0,1.0
1108,ALUNO-1108,2022,Instituição Pública,0,0,0,Y,Não,7.488,Ametista,9.5,7.0,7.5,8.95,5.312,7.833,5.0,1.0,1.0
1109,ALUNO-1109,2022,Instituição Pública,0,0,2,K,Não,7.195,Ametista,8.5,9.296,7.5,6.0,6.25,7.056,5.0,3.0,1.0
1110,ALUNO-1110,2022,Instituição Pública,0,3,2,D,Não,6.606,Ágata,9.0,6.966,7.5,4.583,6.458,7.5,5.0,3.0,1.0
1111,ALUNO-1111,2022,Instituição Pública,0,0,0,V,Não,7.875,Ametista,9.0,8.217,7.5,7.75,5.312,7.5,10.0,0.0,0.0
1113,ALUNO-1113,2022,Instituição Pública,0,0,7,D,Não,7.535,Ametista,7.083,10.0,6.25,7.75,7.188,7.167,5.0,8.0,1.0
1116,ALUNO-1116,2022,Instituição Pública,0,0,1,A,Sim,7.576,Ametista,7.917,8.16,7.5,7.667,6.25,8.722,5.0,2.0,1.0
1117,ALUNO-1117,2022,Instituição Pública,0,1,0,G,Não,6.731,Ágata,8.0,5.925,7.5,7.583,5.625,7.083,5.0,1.0,1.0
1118,ALUNO-1118,2022,Instituição Pública,0,0,3,B,Não,7.101,Ametista,8.333,8.75,7.5,5.0,7.344,5.167,10.0,3.0,0.0
1120,ALUNO-1120,2022,Instituição Pública,0,0,1,N,Não,8.064,Topázio,9.5,9.167,7.5,7.25,6.25,7.278,10.0,1.0,0.0
1121,ALUNO-1121,2022,Instituição Pública,0,0,0,N,Não,7.485,Ametista,9.5,8.423,7.5,6.0,5.0,7.0,10.0,0.0,0.0
1122,ALUNO-1122,2022,Instituição Privada,1,1,5,K,Sim,8.712,Topázio,8.333,9.615,7.5,8.778,7.5,8.5,10.0,5.0,0.0
1123,ALUNO-1123,2022,Instituição Privada,1,3,4,P,Sim,7.816,Ametista,8.333,9.202,6.875,7.867,7.812,9.25,2.5,7.0,3.0
1124,ALUNO-1124,2022,Instituição Pública,0,1,5,K,Sim,7.498,Ametista,7.083,9.213,5.625,6.467,7.5,9.208,5.0,7.0,2.0
1125,ALUNO-1125,2022,Instituição Pública,0,0,1,F,Não,6.307,Ágata,9.5,9.722,5.625,3.25,5.0,6.0,5.0,2.0,1.0
1126,ALUNO-1126,2022,Instituição Pública,0,1,3,G,Não,4.786,Quartzo,0.0,5.8,5.625,3.444,7.5,5.625,5.0,5.0,2.0
1127,ALUNO-1127,2022,Instituição Privada,1,4,3,A,Não,7.629,Ametista,10.0,9.737,5.0,7.167,7.812,7.333,5.0,4.0,1.0
1128,ALUNO-1128,2022,Instituição Privada,1,4,5,B,Sim,8.282,Topázio,8.333,9.057,8.75,8.667,6.458,9.417,5.0,6.0,1.0
1130,ALUNO-1130,2022,Instituição Privada,1,3,3,K,Não,8.815,Topázio,9.167,9.907,6.25,9.111,8.281,8.208,10.0,3.0,0.0
1135,ALUNO-1135,2022,Instituição Pública,0,0,0,Y,Não,7.369,Ametista,8.5,8.317,7.5,9.05,3.125,7.417,5.0,1.0,1.0
1136,ALUNO-1136,2022,Instituição Pública,0,3,5,B,Não,7.368,Ametista,7.083,8.089,8.125,7.478,5.833,8.25,5.0,6.0,1.0
1138,ALUNO-1138,2022,Instituição Pública,0,0,4,B,Não,8.283,Topázio,7.5,8.684,7.5,7.889,8.438,8.125,10.0,4.0,0.0
1141,ALUNO-1141,2022,Instituição Pública,0,3,3,D,Não,5.604,Quartzo,7.083,4.647,7.5,6.167,5.0,4.917,5.0,5.0,2.0
1144,ALUNO-1144,2022,Instituição Pública,0,0,0,M,Não,6.922,Ágata,10.0,6.786,5.0,8.083,5.312,7.083,5.0,1.0,1.0
1150,ALUNO-1150,2022,Instituição Pública,0,4,1,G,Não,7.181,Ametista,9.0,8.772,5.0,6.417,5.938,8.25,5.0,2.0,1.0
1151,ALUNO-1151,2022,Instituição Pública,0,1,4,L,Não,6.797,Ágata,8.75,7.85,5.625,6.744,6.406,6.5,5.0,5.0,1.0
1152,ALUNO-1152,2022,Instituição Pública,0,0,2,B,Não,8.143,Topázio,10.0,9.056,7.5,7.0,6.042,7.889,10.0,2.0,0.0
1153,ALUNO-1153,2022,Instituição Pública,0,0,3,E,Não,6.051,Ágata,7.917,7.357,7.5,3.75,6.875,5.5,5.0,4.0,1.0
1154,ALUNO-1154,2022,Instituição Pública,0,0,1,L,Não,7.216,Ametista,7.833,9.63,7.5,6.25,5.625,7.222,5.0,2.0,1.0
1155,ALUNO-1155,2022,Instituição Pública,0,1,0,G,Não,7.973,Ametista,9.5,8.054,7.5,7.583,5.625,7.917,10.0,0.0,0.0
1156,ALUNO-1156,2022,Instituição Pública,0,3,4,B,Não,5.563,Quartzo,0.0,6.169,7.5,5.556,7.344,6.167,5.0,5.0,1.0
1159,ALUNO-1159,2022,Instituição Privada,1,3,6,A,Sim,7.876,Ametista,9.167,9.007,6.875,6.844,8.125,8.944,5.0,7.0,1.0
1161,ALUNO-1161,2022,Instituição Pública,0,4,4,L,Não,6.776,Ágata,8.333,7.333,5.625,6.5,6.719,7.208,5.0,6.0,2.0
1162,ALUNO-1162,2022,Instituição Pública,0,0,0,V,Não,7.3,Ametista,8.5,8.504,7.5,7.183,5.625,7.5,5.0,2.0,2.0
1163,ALUNO-1163,2022,Instituição Pública,0,0,7,D,Não,6.945,Ágata,9.583,9.167,7.5,3.75,7.031,7.25,5.0,8.0,1.0
1165,ALUNO-1165,2022,Instituição Pública,0,3,4,B,Não,6.926,Ágata,6.667,6.45,7.5,6.667,8.281,7.792,5.0,5.0,1.0
1167,ALUNO-1167,2022,Instituição Pública,0,3,2,I,Não,7.184,Ametista,8.0,8.888,7.5,3.5,6.458,7.556,10.0,2.0,0.0
1168,ALUNO-1168,2022,Instituição Pública,0,2,1,M,Não,7.18,Ametista,8.917,8.277,7.5,6.667,5.833,7.333,5.0,3.0,2.0
1169,ALUNO-1169,2022,Instituição Pública,0,0,2,F,Não,7.503,Ametista,6.417,9.487,5.0,7.25,6.25,6.944,10.0,2.0,0.0
1170,ALUNO-1170,2022,Instituição Pública,0,3,1,H,Não,6.281,Ágata,9.5,6.01,7.5,4.75,5.625,6.833,5.0,2.0,1.0
