NOME,INSTITUICAO_ENSINO_ALUNO_2020,IDADE_ALUNO_2020,ANOS_PM_2020,FASE_2020,TURMA_2020,PONTO_VIRADA_2020,INDE_2020,INDE_CONCEITO_2020,PEDRA_2020,DESTAQUE_IEG_2020,DESTAQUE_IDA_2020,DESTAQUE_IPV_2020,IAA_2020,IEG_2020,IPS_2020,IDA_2020,IPP_2020,IPV_2020,IAN_2020
ALUNO-1193,Escola Pública,11,0,2,L,Não,6.913,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.0,6.8,7.5,3.75,7.083,7.222,10.0
ALUNO-1195,Escola Pública,11,0,2,D,Não,8.154,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.5,8.8,7.5,7.0,8.438,7.75,10.0
ALUNO-1197,Rede Decisão/União,16,4,6,A,Não,7.82,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.75,8.8,6.25,5.333,8.438,8.25,10.0
ALUNO-1198,Escola Pública,11,0,1,K,Não,6.791,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.0,5.8,5.0,7.5,7.083,7.611,5.0
ALUNO-1200,Escola Pública,16,2,6,B,Não,7.52,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.917,7.6,6.25,5.833,7.5,8.333,10.0
ALUNO-1205,Escola Pública,9,1,1,A,Sim,8.963,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.0,9.5,7.5,10.0,8.125,9.0,10.0
ALUNO-1215,Escola Pública,10,1,1,D,Sim,8.7,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,9.5,7.5,10.0,7.5,9.0,5.0
ALUNO-1216,UNISA,18,1,8,A,Não se Aplica,7.218,C,Ágata,Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,Não se Aplica,9.583,0.0,7.5,9.4,0.0,0.0,10.0
ALUNO-1217,Rede Decisão/União,13,4,3,A,Sim,8.443,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.333,8.8,4.375,8.0,9.375,9.375,10.0
ALUNO-1218,Rede Decisão/União,17,3,7,B,Sim,8.841,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.167,9.5,7.5,7.5,8.906,9.417,10.0
ALUNO-1219,Escola Pública,13,3,4,B,Sim,7.975,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.333,9.7,7.5,3.833,8.958,8.944,10.0
ALUNO-1222,Rede Decisão/União,17,4,7,B,Não,7.534,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.167,6.6,6.875,7.0,7.344,7.375,10.0
ALUNO-1223,Escola Pública,11,1,1,R,Sim,8.351,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.5,8.6,7.5,9.5,8.75,8.778,5.0
ALUNO-1225,Escola Pública,14,1,2,P,Não,5.985,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.917,8.0,7.5,0.0,8.542,7.944,5.0
ALUNO-1226,Escola Pública,11,1,1,R,Não,8.13,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,8.1,5.625,9.5,8.75,8.611,5.0
ALUNO-1228,Escola Pública,11,1,2,N,Não,7.6,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.917,8.5,7.5,6.5,7.917,6.833,10.0
ALUNO-1229,Escola Pública,9,2,1,J,Não,7.918,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.5,9.2,5.625,8.0,5.208,7.222,10.0
ALUNO-1230,Rede Decisão/União,12,3,3,L,Não,7.567,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.25,9.7,7.5,4.667,8.438,7.375,10.0
ALUNO-1231,Escola Pública,12,3,2,E,Não,6.004,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.0,7.0,4.375,7.0,6.667,8.0,5.0
ALUNO-1232,Escola Pública,12,1,2,H,Não,6.009,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,8.2,7.5,0.0,7.188,7.25,5.0
ALUNO-1237,Escola Pública,13,1,2,G,Não,6.985,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.917,8.3,7.5,5.5,7.5,7.167,5.0
ALUNO-1238,Escola Pública,8,2,1,F,Não,8.539,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.417,8.8,7.5,10.0,6.875,8.0,10.0
ALUNO-1241,Escola Pública,11,2,2,G,Não,4.18,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,2.1,7.5,0.0,6.875,6.611,10.0
ALUNO-1244,Escola Pública,9,1,1,B,Não,8.743,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.5,8.9,7.5,9.5,8.125,7.75,10.0
ALUNO-1248,Rede Decisão/União,13,3,3,G,Não,8.443,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.167,9.2,6.875,7.667,8.542,8.056,10.0
ALUNO-1249,Rede Decisão/União,14,3,5,F,Sim,8.006,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.167,7.9,6.25,6.0,8.594,9.125,10.0
ALUNO-1250,Escola Pública,13,1,3,R,Não,6.485,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.667,5.0,7.5,3.333,8.125,7.944,10.0
ALUNO-1251,Escola Pública,14,0,3,M,Não,7.614,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.167,6.7,10.0,7.667,7.656,7.792,5.0
ALUNO-1252,Escola Pública,16,2,6,B,Não,5.802,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,6.5,7.5,3.167,7.188,7.0,10.0
ALUNO-1253,Escola Pública,10,1,0,G,Não,7.429,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.5,10.0,5.625,10.0,2.5,6.333,5.0
ALUNO-1254,Escola Pública,12,2,2,D,Não,6.519,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.5,3.5,6.875,8.0,7.812,7.0,5.0
ALUNO-1256,Escola Pública,15,2,4,A,Não,5.398,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.917,4.6,7.5,0.0,7.917,8.222,5.0
ALUNO-1257,Escola Pública,14,1,3,M,Não,7.64,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,6.8,7.5,8.0,7.969,8.167,5.0
ALUNO-1260,Escola Pública,10,0,1,C,Não,7.976,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,8.9,7.5,9.0,7.292,7.333,5.0
ALUNO-1261,Rede Decisão/União,15,4,5,G,Não,5.436,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.917,7.5,3.125,0.667,6.406,5.292,10.0
ALUNO-1262,Escola Pública,15,0,4,A,Não,6.84,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.333,9.0,7.5,2.667,8.125,8.056,5.0
ALUNO-1264,Escola Pública,10,1,1,H,Não,8.111,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,10.0,8.4,7.5,9.5,7.917,7.444,5.0
ALUNO-1265,Escola Pública,16,1,4,B,Não,8.124,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75,9.9,7.5,7.667,8.75,8.056,5.0
ALUNO-1266,Escola Pública,12,2,2,R,Não,7.464,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.5,8.7,5.0,7.5,7.292,8.222,5.0
ALUNO-1270,Escola Pública,10,1,2,E,Não,7.449,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,8.5,6.5,7.5,6.0,7.708,7.889,10.0
ALUNO-1274,Escola Pública,15,1,4,A,Sim,7.943,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.167,8.4,7.5,7.333,8.958,8.667,5.0
ALUNO-1275,Escola Pública,9,1,1,G,Não,8.719,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.5,7.5,10.0,7.188,7.75,10.0
ALUNO-1277,Escola Pública,13,3,3,E,Sim,7.64,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.083,5.9,5.0,7.667,8.958,9.111,10.0
ALUNO-1278,Escola Pública,9,1,0,H,Não,7.317,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.0,10.0,7.5,10.0,2.5,4.583,5.0
ALUNO-1281,Escola Pública,16,2,7,A,Sim,8.381,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.917,9.1,7.5,6.833,8.281,9.125,10.0
ALUNO-1282,Rede Decisão/União,7,0,0,A,Não,6.302,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.917,8.8,2.5,8.5,2.5,2.75,10.0
ALUNO-1284,Escola Pública,16,0,5,A,Não,6.794,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.75,8.6,7.5,4.333,7.708,6.556,5.0
ALUNO-1285,Escola Pública,8,0,0,H,Não,8.611,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.0,9.9,7.5,9.0,7.812,7.0,10.0
ALUNO-1287,Escola Pública,10,0,0,A,Não,7.167,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.5,10.0,7.5,8.5,2.5,5.583,5.0
ALUNO-1288,Rede Decisão/União,16,4,6,B,Não,6.729,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,7.8,7.5,6.0,7.188,7.5,10.0
ALUNO-1289,Escola Pública,12,0,2,L,Não,6.12,C,Ágata,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.5,7.1,7.5,3.0,6.667,6.667,5.0
ALUNO-1290,FIAP,18,2,8,A,Não se Aplica,7.183,C,Ágata,Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,Não se Aplica,8.333,0.0,8.75,9.0,0.0,0.0,10.0
ALUNO-1291,Escola Pública,9,0,1,K,Não,8.051,B,Ametista,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,6.917,6.9,7.5,10.0,7.292,7.5,10.0
ALUNO-1292,Escola Pública,11,1,2,P,Não,8.949,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.4,7.5,9.0,8.75,8.222,10.0
ALUNO-1293,Escola Pública,12,1,2,C,Não,3.852,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.0,1.1,7.5,0.0,7.708,8.056,5.0
ALUNO-1294,Escola Pública,16,1,6,B,Não,4.493,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.917,2.8,5.0,0.0,6.25,5.083,10.0
ALUNO-1296,Escola Pública,10,1,1,A,Não,6.846,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.5,8.7,5.625,5.75,5.938,7.25,5.0
ALUNO-1297,Escola Pública,18,1,7,B,Não,7.081,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,7.917,8.3,6.875,5.667,7.5,7.792,5.0
ALUNO-1298,Escola Pública,8,1,0,F,Não,8.547,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,9.5,9.9,7.5,9.0,7.5,6.583,10.0
ALUNO-1299,Rede Decisão/União,14,3,6,A,Não,7.82,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.917,8.5,7.5,5.167,8.281,8.583,10.0
ALUNO-1302,Escola Pública,11,1,1,R,Não,4.327,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.0,0.9,7.5,0.0,7.083,6.944,5.0
ALUNO-1303,Escola Pública,13,4,2,H,Não,6.218,C,Ágata,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.0,7.9,4.375,3.0,5.0,8.5,5.0
ALUNO-1309,Escola Pública,17,1,7,A,Não,7.888,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,7.5,8.0,7.5,6.833,8.125,8.042,10.0
ALUNO-1313,Escola Pública,14,0,3,H,Não,5.19,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.333,5.2,5.0,2.167,7.5,5.667,5.0
ALUNO-1315,Rede Decisão/União,12,4,2,B,Não,5.655,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,8.0,6.9,5.0,4.5,3.75,6.0,5.0
ALUNO-1316,Escola Pública,10,1,0,B,Não,8.5,A,Topázio,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,9.5,10.0,7.5,10.0,7.5,7.75,5.0
ALUNO-1318,Estácio,20,4,8,A,Não se Aplica,7.255,C,Ágata,Ponto a melhorar em 2021: Melhorar o seu engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,Não se Aplica,8.75,0.0,7.5,9.7,0.0,0.0,10.0
ALUNO-1319,Escola Pública,10,1,1,J,Não,7.898,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.417,9.2,6.875,10.0,7.292,7.5,5.0
